Timestamp,Topic,Message
2024-07-12 13:00:33,Motion,Not Detected
2024-07-12 13:00:36,Motion,Not Detected
2024-07-12 13:00:40,Motion,Not Detected
2024-07-12 13:00:42,Motion,Not Detected
2024-07-12 13:00:45,Motion,Not Detected
2024-07-12 13:00:51,Motion,Not Detected
2024-07-12 13:00:55,Motion,Not Detected
2024-07-12 13:01:00,Motion,Detected
2024-07-12 13:01:04,Motion,Not Detected
2024-07-12 13:01:10,Motion,Not Detected
2024-07-12 13:01:13,Motion,Not Detected
2024-07-12 13:01:18,Motion,Detected
2024-07-12 13:01:21,Motion,Not Detected
2024-07-12 13:01:24,Motion,Not Detected
2024-07-12 13:01:28,Motion,Not Detected
2024-07-12 13:01:33,Motion,Not Detected
2024-07-12 13:01:36,Motion,Not Detected
2024-07-12 13:01:39,Motion,Not Detected
2024-07-12 13:01:42,Motion,Not Detected
2024-07-12 13:01:49,Motion,Not Detected
2024-07-12 13:01:54,Motion,Detected
2024-07-12 13:01:57,Motion,Not Detected
2024-07-12 13:02:01,Motion,Not Detected
2024-07-12 13:02:04,Motion,Not Detected
2024-07-12 13:02:06,Motion,Not Detected
2024-07-12 13:02:15,Motion,Not Detected
2024-07-12 13:02:18,Motion,Detected
2024-07-12 13:02:24,Motion,Not Detected
2024-07-12 13:02:30,Motion,Not Detected
2024-07-12 13:02:33,Motion,Not Detected
2024-07-12 13:02:36,Motion,Not Detected
2024-07-12 13:02:40,Motion,Not Detected
2024-07-12 13:02:42,Motion,Not Detected
2024-07-12 13:02:45,Motion,Not Detected
2024-07-12 13:02:48,Motion,Not Detected
2024-07-12 13:02:51,Motion,Not Detected
2024-07-12 13:02:57,Motion,Not Detected
2024-07-12 13:03:00,Motion,Not Detected
2024-07-12 13:03:10,Motion,Not Detected
2024-07-12 13:03:12,Motion,Not Detected
2024-07-12 13:03:15,Motion,Not Detected
2024-07-12 13:03:18,Motion,Not Detected
2024-07-12 13:03:22,Motion,Not Detected
2024-07-12 13:03:24,Motion,Not Detected
2024-07-12 13:03:27,Motion,Not Detected
2024-07-12 13:03:33,Motion,Not Detected
2024-07-12 13:03:36,Motion,Not Detected
2024-07-12 13:03:42,Motion,Not Detected
2024-07-12 13:03:45,Motion,Detected
2024-07-12 13:03:55,Motion,Detected
2024-07-12 13:04:10,Motion,Not Detected
2024-07-12 13:04:15,Motion,Not Detected
2024-07-12 13:04:18,Motion,Not Detected
2024-07-12 13:04:22,Motion,Detected
2024-07-12 13:04:31,Motion,Not Detected
2024-07-12 13:04:33,Motion,Not Detected
2024-07-12 13:04:36,Motion,Detected
2024-07-12 13:04:45,Motion,Not Detected
2024-07-12 13:04:48,Motion,Not Detected
2024-07-12 13:04:52,Motion,Not Detected
2024-07-12 13:04:54,Motion,Not Detected
2024-07-12 13:04:57,Motion,Not Detected
2024-07-12 13:05:03,Motion,Not Detected
2024-07-12 13:05:06,Motion,Not Detected
2024-07-12 13:05:13,Motion,Not Detected
2024-07-12 13:05:15,Motion,Not Detected
2024-07-12 13:05:18,Motion,Not Detected
2024-07-12 13:05:27,Motion,Detected
2024-07-12 13:05:31,Motion,Not Detected
2024-07-12 13:11:24,Motion,Detected
2024-07-12 13:11:30,Motion,Not Detected
2024-07-12 13:11:33,Motion,Not Detected
2024-07-12 13:11:39,Motion,Not Detected
2024-07-12 13:11:42,Motion,Detected
2024-07-12 13:11:51,Motion,Detected
2024-07-12 13:12:00,Motion,Detected
2024-07-12 13:12:04,Motion,Not Detected
2024-07-12 13:12:07,Motion,Not Detected
2024-07-12 13:12:16,Motion,Detected
2024-07-12 13:12:25,Motion,Not Detected
2024-07-12 13:12:28,Motion,Detected
2024-07-12 13:12:30,Motion,Not Detected
2024-07-12 13:12:33,Motion,Not Detected
2024-07-12 13:12:37,Motion,Not Detected
2024-07-12 13:12:40,Motion,Not Detected
2024-07-12 13:12:43,Motion,Not Detected
2024-07-12 13:12:52,Motion,Not Detected
2024-07-12 13:12:55,Motion,Not Detected
2024-07-12 13:12:57,Motion,Not Detected
2024-07-12 13:13:04,Motion,Not Detected
2024-07-12 13:13:07,Motion,Not Detected
2024-07-12 13:13:10,Motion,Not Detected
2024-07-12 13:13:19,Motion,Not Detected
2024-07-12 13:13:22,Motion,Detected
2024-07-12 13:13:31,Motion,Detected
2024-07-12 13:13:40,Motion,Not Detected
2024-07-12 13:13:43,Motion,Detected
2024-07-12 13:13:52,Motion,Not Detected
2024-07-12 13:13:55,Motion,Not Detected
2024-07-12 13:13:58,Motion,Not Detected
2024-07-12 13:14:01,Motion,Not Detected
2024-07-12 13:14:04,Motion,Not Detected
2024-07-12 13:14:13,Motion,Detected
2024-07-12 13:14:22,Motion,Detected
2024-07-12 13:14:31,Motion,Detected
2024-07-12 13:14:40,Motion,Detected
2024-07-12 13:14:49,Motion,Detected
2024-07-12 13:14:58,Motion,Not Detected
2024-07-12 13:15:01,Motion,Not Detected
2024-07-12 13:15:04,Motion,Detected
2024-07-12 13:15:13,Motion,Not Detected
2024-07-12 13:15:16,Motion,Not Detected
2024-07-12 13:15:19,Motion,Not Detected
2024-07-12 13:15:28,Motion,Detected
2024-07-12 13:15:37,Motion,Not Detected
2024-07-12 13:15:40,Motion,Detected
2024-07-12 13:15:46,Motion,Not Detected
2024-07-12 13:15:52,Motion,Not Detected
2024-07-12 13:15:55,Motion,Not Detected
2024-07-12 13:15:58,Motion,Not Detected
2024-07-12 13:16:01,Motion,Not Detected
2024-07-12 13:16:07,Motion,Not Detected
2024-07-12 13:16:13,Motion,Not Detected
2024-07-12 13:16:16,Motion,Detected
2024-07-12 13:16:22,Motion,Not Detected
2024-07-12 13:16:25,Motion,Not Detected
2024-07-12 13:16:31,Motion,Not Detected
2024-07-12 13:16:34,Motion,Not Detected
2024-07-12 13:16:37,Motion,Detected
2024-07-12 13:16:40,Motion,Not Detected
2024-07-12 13:16:46,Motion,Not Detected
2024-07-12 13:16:49,Motion,Not Detected
2024-07-12 13:16:55,Motion,Detected
2024-07-12 13:17:04,Motion,Detected
2024-07-12 13:17:10,Motion,Not Detected
2024-07-12 13:17:16,Motion,Detected
2024-07-12 13:17:37,Motion,Not Detected
2024-07-12 13:17:40,Motion,Not Detected
2024-07-12 13:17:46,Motion,Detected
2024-07-12 13:17:55,Motion,Detected
2024-07-12 13:17:58,Motion,Not Detected
2024-07-12 13:18:01,Motion,Not Detected
2024-07-12 13:18:04,Motion,Not Detected
2024-07-12 13:18:13,Motion,Not Detected
2024-07-12 13:18:16,Motion,Detected
2024-07-12 13:18:25,Motion,Detected
2024-07-12 13:18:28,Motion,Not Detected
2024-07-12 13:18:34,Motion,Not Detected
2024-07-12 13:18:37,Motion,Not Detected
2024-07-12 13:18:43,Motion,Not Detected
2024-07-12 13:18:46,Motion,Detected
2024-07-12 13:18:52,Motion,Not Detected
2024-07-12 13:18:55,Motion,Not Detected
2024-07-12 13:18:58,Motion,Not Detected
2024-07-12 13:19:01,Motion,Not Detected
2024-07-12 13:19:07,Motion,Not Detected
2024-07-12 13:19:13,Motion,Detected
2024-07-12 13:19:22,Motion,Not Detected
2024-07-12 13:19:25,Motion,Detected
2024-07-12 13:19:34,Motion,Detected
2024-07-12 13:19:37,Motion,Not Detected
2024-07-12 13:19:40,Motion,Not Detected
2024-07-12 13:19:43,Motion,Not Detected
2024-07-12 13:19:46,Motion,Not Detected
2024-07-12 13:19:49,Motion,Not Detected
2024-07-12 13:19:52,Motion,Not Detected
2024-07-12 13:20:01,Motion,Not Detected
2024-07-12 13:20:04,Motion,Detected
2024-07-12 13:20:10,Motion,Not Detected
2024-07-12 13:20:16,Motion,Not Detected
2024-07-12 13:20:19,Motion,Not Detected
2024-07-12 13:20:22,Motion,Not Detected
2024-07-12 13:20:28,Motion,Not Detected
2024-07-12 13:20:34,Motion,Not Detected
2024-07-12 13:20:37,Motion,Detected
2024-07-12 13:20:40,Motion,Not Detected
2024-07-12 13:20:49,Motion,Not Detected
2024-07-12 13:20:52,Motion,Not Detected
2024-07-12 13:20:55,Motion,Detected
